Date,Time,Bank Name,Account Number,Sender,Receiver,Payment ID/Reference Number,Pay/Collect,Amount (in Rs.),DR/CR,Status
09/01/2026,05:10:07,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),prime@okaxis(PRIME VIDEO),444957187264,PAY,1087.74,DR,SUCCESS
09/01/2026,23:18:47,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bms@upi(BOOKMYSHOW),675649388164,PAY,1060.17,DR,SUCCESS
09/01/2026,08:25:50,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),irctc@hdfc(IRCTC),556332131615,PAY,3016.8,DR,SUCCESS
09/01/2026,09:16:59,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bk@upi(BURGER KING),990943157571,PAY,531.27,DR,SUCCESS
09/01/2026,13:04:54,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),saichai@paytm(SAI CHAI),710447736746,PAY,349.34,DR,SUCCESS
09/01/2026,17:38:41,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hm@upi(H&M),940812193535,PAY,9718.63,DR,SUCCESS
09/01/2026,04:23:40,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),ganeshmart@upi(GANESH MART),398143784968,PAY,461.43,DR,SUCCESS
09/01/2026,10:58:03,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),766670341411,PAY,21676.7,DR,SUCCESS
09/01/2026,11:58:35,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),laxmisweets@upi(LAXMI SWEETS),259804105718,PAY,499.47,DR,SUCCESS
09/01/2026,16:08:41,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),jio@okaxis(JIO RECHARGE),510364869250,PAY,9057.06,DR,SUCCESS
09/01/2026,02:23:43,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),ganeshjuicecentre@paytm(GANESH JUICE CENTRE),987456571903,PAY,307.54,DR,SUCCESS
09/01/2026,08:42:07,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),goibibo@okicici(GOIBIBO),982587778131,PAY,1095.1,DR,SUCCESS
09/01/2026,11:44:01,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),citytravels@upi(CITY TRAVELS),709217360473,PAY,33.79,DR,SUCCESS
09/01/2026,13:00:01,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),744900616208,PAY,676.08,DR,SUCCESS
09/01/2026,19:12:28,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hotstar@hdfc(DISNEY HOTSTAR),539936547165,PAY,1968.88,DR,SUCCESS
09/01/2026,15:28:52,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),flipkart@okaxis(FLIPKART),806399565907,PAY,1973.5,DR,SUCCESS
09/01/2026,20:37:14,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),mmt@upi(MAKEMYTRIP),333109113593,PAY,1300.99,DR,SUCCESS
09/01/2026,16:18:16,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),dominos@okicici(DOMINOS),543130926921,PAY,1088.92,DR,SUCCESS
09/01/2026,04:12:23,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),dominos@okicici(DOMINOS),338051828404,PAY,972.17,DR,SUCCESS
10/01/2026,20:06:45,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),starbucks@hdfc(STARBUCKS),923565124567,PAY,1926.24,DR,SUCCESS
10/01/2026,06:58:58,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),panditjitiffin@ybl(PANDIT JI TIFFIN),121324151641,PAY,179.01,DR,SUCCESS
10/01/2026,10:34:02,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hotstar@hdfc(DISNEY HOTSTAR),281339186529,PAY,1836.86,DR,SUCCESS
10/01/2026,08:53:40,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),milk@okicici(MILK BASKET),148211470049,PAY,3918.89,DR,SUCCESS
10/01/2026,00:57:57,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bk@upi(BURGER KING),265855324067,PAY,1079.62,DR,SUCCESS
10/01/2026,09:38:56,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),965557896792,PAY,1965.74,DR,SUCCESS
10/01/2026,10:07:32,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),nike@okicici(NIKE),217449343238,PAY,9879.06,DR,SUCCESS
10/01/2026,10:31:55,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),panditjibakery@ybl(PANDIT JI BAKERY),466229784739,PAY,318.74,DR,SUCCESS
10/01/2026,18:57:18,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),reliance@hdfc(RELIANCE FRESH),689816804091,PAY,135.41,DR,SUCCESS
10/01/2026,05:29:33,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),zara@hdfc(ZARA),686470518142,PAY,611.27,DR,SUCCESS
10/01/2026,11:23:16,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),dominos@okicici(DOMINOS),832994580549,PAY,1978.57,DR,SUCCESS
10/01/2026,17:18:22,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),expresstravels@upi(EXPRESS TRAVELS),872706273209,PAY,270.12,DR,SUCCESS
10/01/2026,03:53:50,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),citycabs@paytm(CITY CABS),593108961513,PAY,374.76,DR,SUCCESS
10/01/2026,21:19:38,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),spotify@paytm(SPOTIFY),685077527496,PAY,1242.66,DR,SUCCESS
10/01/2026,19:18:45,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),swiggy@upi(SWIGGY),361600137053,PAY,2101.83,DR,SUCCESS
10/01/2026,11:00:37,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),quicktaxi@upi(QUICK TAXI),654593611046,PAY,678.34,DR,SUCCESS
10/01/2026,13:29:07,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),kfc@okaxis(KFC),481174203171,PAY,220.87,DR,SUCCESS
10/01/2026,13:30:35,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),507660178508,PAY,23664.32,DR,SUCCESS
11/01/2026,13:19:07,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),dmart@upi(D-MART),513851115134,PAY,1759.62,DR,SUCCESS
11/01/2026,04:43:40,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),nike@okicici(NIKE),960139250058,PAY,3954.51,DR,SUCCESS
11/01/2026,02:47:22,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),goibibo@okicici(GOIBIBO),800668348947,PAY,2789.43,DR,SUCCESS
11/01/2026,18:32:49,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),ommart@upi(OM MART),495244176211,PAY,256.06,DR,SUCCESS
11/01/2026,09:34:23,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bescom@hdfc(BESCOM),185005149327,PAY,12724.69,DR,SUCCESS
11/01/2026,18:50:47,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),mmt@upi(MAKEMYTRIP),873465161669,PAY,1873.8,DR,SUCCESS
11/01/2026,07:07:21,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),quicktravels@paytm(QUICK TRAVELS),983316637143,PAY,237.09,DR,SUCCESS
11/01/2026,06:20:36,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),mmt@upi(MAKEMYTRIP),638874499145,PAY,2460.9,DR,SUCCESS
11/01/2026,05:21:49,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),nike@okicici(NIKE),193446237911,PAY,5321.85,DR,SUCCESS
11/01/2026,20:14:29,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),dominos@okicici(DOMINOS),883814462501,PAY,1023.08,DR,SUCCESS
11/01/2026,20:11:44,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),ola@okaxis(OLA),189857833437,PAY,4396.32,DR,SUCCESS
11/01/2026,08:18:39,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),myntra@upi(MYNTRA),313336209902,PAY,2637.96,DR,SUCCESS
11/01/2026,04:56:56,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bescom@hdfc(BESCOM),328699173865,PAY,19426.94,DR,SUCCESS
11/01/2026,10:21:01,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),flipkart@okaxis(FLIPKART),464385274519,PAY,7250.54,DR,SUCCESS
11/01/2026,13:44:36,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),laxmifruits@paytm(LAXMI FRUITS),972616905376,PAY,905.93,DR,SUCCESS
11/01/2026,23:16:59,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),rent@okicici(RENT PAYMENT),807572774883,PAY,6606.73,DR,SUCCESS
11/01/2026,12:28:37,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),zara@hdfc(ZARA),887764526292,PAY,2013.78,DR,SUCCESS
11/01/2026,15:02:21,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),quicktransport@paytm(QUICK TRANSPORT),626232929436,PAY,18.16,DR,SUCCESS
12/01/2026,16:41:04,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),zara@hdfc(ZARA),416126618301,PAY,1738.96,DR,SUCCESS
12/01/2026,21:54:22,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),flipkart@okaxis(FLIPKART),978736565297,PAY,5420.06,DR,SUCCESS
12/01/2026,08:50:06,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),905763101064,PAY,433.7,DR,SUCCESS
12/01/2026,05:47:18,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),expresstransport@upi(EXPRESS TRANSPORT),244808807095,PAY,122.91,DR,SUCCESS
12/01/2026,01:45:02,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),prime@okaxis(PRIME VIDEO),262096916571,PAY,987.56,DR,SUCCESS
12/01/2026,00:00:51,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hotstar@hdfc(DISNEY HOTSTAR),648893113991,PAY,645.23,DR,SUCCESS
12/01/2026,12:36:21,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),dmart@upi(D-MART),571067481438,PAY,749.64,DR,SUCCESS
12/01/2026,06:25:11,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hotstar@hdfc(DISNEY HOTSTAR),411836949042,PAY,1470.07,DR,SUCCESS
12/01/2026,02:44:27,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),spotify@paytm(SPOTIFY),741422692773,PAY,1101.47,DR,SUCCESS
12/01/2026,18:50:09,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),prime@okaxis(PRIME VIDEO),927279833404,PAY,1784.45,DR,SUCCESS
12/01/2026,12:57:00,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),netflix@upi(NETFLIX),696529872924,PAY,1528.62,DR,SUCCESS
12/01/2026,07:33:12,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),irctc@hdfc(IRCTC),346863595256,PAY,3292.4,DR,SUCCESS
12/01/2026,02:25:59,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),netflix@upi(NETFLIX),792676671583,PAY,505.03,DR,SUCCESS
12/01/2026,06:04:14,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),zara@hdfc(ZARA),223933432211,PAY,9675.14,DR,SUCCESS
12/01/2026,13:14:51,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),ola@okaxis(OLA),463362363181,PAY,1342.32,DR,SUCCESS
12/01/2026,12:14:26,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),reliance@hdfc(RELIANCE FRESH),774153897881,PAY,1701.16,DR,SUCCESS
12/01/2026,17:56:47,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),blinkit@okaxis(BLINKIT),588937791893,PAY,133.24,DR,SUCCESS
12/01/2026,15:11:41,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),myntra@upi(MYNTRA),641554802635,PAY,1785.68,DR,SUCCESS
13/01/2026,19:04:03,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),gas@upi(INDANE GAS),209248354590,PAY,23392.02,DR,SUCCESS
13/01/2026,15:55:35,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),678536969695,PAY,2476.47,DR,SUCCESS
13/01/2026,16:03:10,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),296340946881,PAY,2216.16,DR,SUCCESS
13/01/2026,09:41:32,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),nike@okicici(NIKE),382797162633,PAY,5338.01,DR,SUCCESS
13/01/2026,09:33:04,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bms@upi(BOOKMYSHOW),329202230069,PAY,1184.17,DR,SUCCESS
13/01/2026,14:32:19,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),dmart@upi(D-MART),529065806644,PAY,3926.47,DR,SUCCESS
13/01/2026,14:31:57,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),flipkart@okaxis(FLIPKART),785663235573,PAY,9415.26,DR,SUCCESS
13/01/2026,20:47:23,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),goibibo@okicici(GOIBIBO),319026607970,PAY,1047.52,DR,SUCCESS
13/01/2026,05:33:36,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),milk@okicici(MILK BASKET),417714506754,PAY,1603.38,DR,SUCCESS
13/01/2026,13:09:11,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),wifi@paytm(BROADBAND BILL),146267278165,PAY,14069.89,DR,SUCCESS
13/01/2026,17:10:55,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),rent@okicici(RENT PAYMENT),385529987334,PAY,18551.77,DR,SUCCESS
13/01/2026,04:39:59,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),709941385953,PAY,299.05,DR,SUCCESS
13/01/2026,14:54:08,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bescom@hdfc(BESCOM),615046168394,PAY,23557.91,DR,SUCCESS
13/01/2026,14:21:45,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bescom@hdfc(BESCOM),353241219193,PAY,7045.94,DR,SUCCESS
13/01/2026,17:54:20,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),ola@okaxis(OLA),129322334282,PAY,2873.96,DR,SUCCESS
13/01/2026,10:31:59,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),zepto@ybl(ZEPTO),449142654648,PAY,2246.36,DR,SUCCESS
13/01/2026,16:38:38,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),swiggy@upi(SWIGGY),803959277746,PAY,1829.61,DR,SUCCESS
13/01/2026,20:24:54,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),citytaxi@upi(CITY TAXI),428272173337,PAY,587.95,DR,SUCCESS
13/01/2026,15:19:03,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hotstar@hdfc(DISNEY HOTSTAR),722462831499,PAY,1525.34,DR,SUCCESS
13/01/2026,05:31:04,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),531988414421,PAY,6431.66,DR,SUCCESS
13/01/2026,17:16:41,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),netflix@upi(NETFLIX),224060628925,PAY,1591.33,DR,SUCCESS
14/01/2026,11:12:14,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),130003565234,PAY,234.83,DR,SUCCESS
14/01/2026,19:56:11,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),reliance@hdfc(RELIANCE FRESH),332621217797,PAY,1108.72,DR,SUCCESS
14/01/2026,02:45:40,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),113734576353,PAY,542.32,DR,SUCCESS
14/01/2026,12:38:36,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hotstar@hdfc(DISNEY HOTSTAR),856850872256,PAY,900.12,DR,SUCCESS
14/01/2026,19:51:22,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),irani@okaxis(IRANI CAFE),832423753467,PAY,1220.82,DR,SUCCESS
14/01/2026,20:15:44,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),wifi@paytm(BROADBAND BILL),915271292384,PAY,9546.25,DR,SUCCESS
14/01/2026,12:19:48,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),138449837657,PAY,3447.96,DR,SUCCESS
14/01/2026,16:16:50,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),rent@okicici(RENT PAYMENT),342148684038,PAY,8427.93,DR,SUCCESS
14/01/2026,20:17:54,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),myntra@upi(MYNTRA),232874861480,PAY,1097.78,DR,SUCCESS
14/01/2026,22:05:38,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),spotify@paytm(SPOTIFY),936975799835,PAY,784.18,DR,SUCCESS
14/01/2026,02:40:37,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),flipkart@okaxis(FLIPKART),874413760633,PAY,5061.37,DR,SUCCESS
14/01/2026,06:44:03,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),dmart@upi(D-MART),858997328404,PAY,2998.13,DR,SUCCESS
14/01/2026,05:16:16,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),286399826827,PAY,14343.66,DR,SUCCESS
14/01/2026,15:51:25,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),nike@okicici(NIKE),976954421008,PAY,2719.33,DR,SUCCESS
14/01/2026,21:53:26,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),gas@upi(INDANE GAS),241587669146,PAY,11415.29,DR,SUCCESS
15/01/2026,21:16:46,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),amazon@apl(AMAZON),774670768868,PAY,8583.03,DR,SUCCESS
15/01/2026,14:44:35,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),amazon@apl(AMAZON),170899759115,PAY,9955.27,DR,SUCCESS
15/01/2026,07:08:46,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bms@upi(BOOKMYSHOW),235492503257,PAY,1250.88,DR,SUCCESS
15/01/2026,18:36:43,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),amazon@apl(AMAZON),360540153340,PAY,4072.93,DR,SUCCESS
15/01/2026,12:06:52,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hotstar@hdfc(DISNEY HOTSTAR),199887792303,PAY,1903.77,DR,SUCCESS
15/01/2026,10:12:42,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),blinkit@okaxis(BLINKIT),399554864556,PAY,3160.25,DR,SUCCESS
15/01/2026,14:22:01,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),goibibo@okicici(GOIBIBO),418146174563,PAY,2382.21,DR,SUCCESS
15/01/2026,02:15:23,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),hm@upi(H&M),805542441210,PAY,2313.23,DR,SUCCESS
15/01/2026,00:46:03,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),kfc@okaxis(KFC),624290338808,PAY,1327.44,DR,SUCCESS
15/01/2026,12:13:49,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),reliance@hdfc(RELIANCE FRESH),165299175402,PAY,1706.32,DR,SUCCESS
15/01/2026,22:19:06,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),kfc@okaxis(KFC),180210931723,PAY,2435.33,DR,SUCCESS
15/01/2026,13:33:37,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),blinkit@okaxis(BLINKIT),587831758272,PAY,2801.32,DR,SUCCESS
15/01/2026,01:23:34,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),milk@okicici(MILK BASKET),512977149029,PAY,3732.73,DR,SUCCESS
15/01/2026,22:56:30,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),dominos@okicici(DOMINOS),670022514547,PAY,1767.21,DR,SUCCESS
15/01/2026,22:34:18,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),296516686344,PAY,1141.8,DR,SUCCESS
15/01/2026,16:28:01,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bms@upi(BOOKMYSHOW),515039672069,PAY,968.81,DR,SUCCESS
16/01/2026,21:28:44,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),582685854266,PAY,22801.14,DR,SUCCESS
16/01/2026,06:28:39,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),pvr@okicici(PVR CINEMAS),249941145285,PAY,377.53,DR,SUCCESS
16/01/2026,05:19:47,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),mmt@upi(MAKEMYTRIP),952321697402,PAY,2536.7,DR,SUCCESS
16/01/2026,00:40:39,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bescom@hdfc(BESCOM),344506782561,PAY,24412.21,DR,SUCCESS
16/01/2026,11:39:28,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),amazon@apl(AMAZON),607756165542,PAY,1964.93,DR,SUCCESS
16/01/2026,00:06:00,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),prime@okaxis(PRIME VIDEO),521534216312,PAY,480.47,DR,SUCCESS
16/01/2026,20:53:57,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bms@upi(BOOKMYSHOW),387744567508,PAY,663.4,DR,SUCCESS
16/01/2026,13:37:00,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),srifruits@upi(SRI FRUITS),792031472052,PAY,812.63,DR,SUCCESS
16/01/2026,10:59:06,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),panditjisnacks@ybl(PANDIT JI SNACKS),290574305430,PAY,23.14,DR,SUCCESS
16/01/2026,07:39:43,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),blinkit@okaxis(BLINKIT),285722294266,PAY,1401.64,DR,SUCCESS
16/01/2026,00:40:08,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),wifi@paytm(BROADBAND BILL),862748516522,PAY,10278.7,DR,SUCCESS
16/01/2026,07:03:52,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),irani@okaxis(IRANI CAFE),873965951719,PAY,609.83,DR,SUCCESS
16/01/2026,01:25:17,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),bms@upi(BOOKMYSHOW),706899334333,PAY,708.0,DR,SUCCESS
16/01/2026,03:07:13,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),rent@okicici(RENT PAYMENT),140081705178,PAY,1167.05,DR,SUCCESS
16/01/2026,02:13:33,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),spotify@paytm(SPOTIFY),436602311637,PAY,690.85,DR,SUCCESS
16/01/2026,13:59:25,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),airtel@upi(AIRTEL),342272732342,PAY,12031.71,DR,SUCCESS
16/01/2026,13:07:05,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),rent@okicici(RENT PAYMENT),774351656734,PAY,1342.2,DR,SUCCESS
16/01/2026,01:17:48,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),gas@upi(INDANE GAS),151250718998,PAY,21148.72,DR,SUCCESS
16/01/2026,23:35:12,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),irctc@hdfc(IRCTC),780293546040,PAY,1214.07,DR,SUCCESS
16/01/2026,01:01:19,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),prime@okaxis(PRIME VIDEO),513980212446,PAY,1525.61,DR,SUCCESS
16/01/2026,04:51:46,State Bank Of India,XXXXXX7939,xxxxx41450@upi(SANATH KUMAR COONANI),netflix@upi(NETFLIX),718162332445,PAY,1222.25,DR,SUCCESS
